UserID,University
45222,
45223,University of Connecticut
45223,University at Buffalo SUNY
45224,University of Rochester
45224,Tufts University
45224,Rensselaer Polytechnic University
45225,University of Virginia
45225,Florida State University
45226,
45227,
45228,The University of Georgia
45229,Georgetown University
45229,Pennsylvania State University
45229,Colorado State University
45230,Purdue University
45230,University of Connecticut
45230,University of Miami
45231,Brandeis University
45231,Stanford University
45231,"The University of Tennessee, Knoxville"
45232,Georgetown University
45233,
45234,
45235,
45236,
45237,
45238,"University of California, Berkeley (UCB)"
45239,
45240,University of Michigan
45241,
45242,
45243,University of Iowa
45243,"University of California, Davis"
45244,
45245,
45246,"University of Maryland, College Park"
45246,Georgia Institute of Technology
45247,Yale University
45247,University of Iowa
45248,
45249,
45250,
45251,
45252,
45253,
45254,
45255,"University of Maryland, College Park"
45256,Carnegie Mellon University
45256,Oregon State University
45257,"University of California, Davis"
45257,Case Western Reserve University
45257,Iowa State University
45258,University of Iowa
45258,"University of California, Irvine"
45259,
45260,
45261,University of Utah
45261,University of Virginia
45261,University of Colorado Boulder
45262,Princeton University
45263,
45264,University of Rochester
45264,"University of California, Santa Barbara (UCSB)"
45265,
45266,
45267,Purdue University
45268,Colorado State University
45268,Dartmouth College
45269,
45270,Princeton University
45271,Georgetown University
45272,
45273,"University of California, Santa Barbara (UCSB)"
45274,
45275,
45276,
45277,Brown University
45277,Case Western Reserve University
45278,
45279,
45280,University of Oklahoma
45280,Tufts University
45280,Harvard University
45281,
45282,
45283,University at Buffalo SUNY
45283,University of Iowa
45283,Stanford University
45284,
45285,Washington State University
45285,University of Delaware
45285,Michigan State University
45286,"University of California, San Diego (UCSD)"
45286,Duke University
45286,"University of California, Berkeley (UCB)"
45287,
45288,
45289,
45290,Emory University
45291,Georgetown University
45292,
45293,University of New Mexico
45294,Drexel University
45295,Michigan State University
45296,Vanderbilt University
45297,University of Florida
45297,Washington University in St. Louis
45297,"University of California, Los Angeles (UCLA)"
45298,Massachusets Institute of Technology
45299,
45300,University of Wisconsin-Madison
45300,Wayne State University
45301,
45302,
45303,University of Chicago
45304,
45305,Stanford University
45305,California Institute of Technology (Caltech)
45305,University at Buffalo SUNY
45306,
45307,
45308,
45309,
45310,"University of California, Los Angeles (UCLA)"
45310,"University of North Carolina, Chapel Hill"
45311,Cornell University
45312,
45313,
45314,Tufts University
45315,"University of Maryland, Baltimore County"
45316,University at Buffalo SUNY
45317,Vanderbilt University
45318,
45319,Pennsylvania State University
45320,Purdue University
45321,Georgia Institute of Technology
45321,Dartmouth College
45321,Brown University
45322,
45323,University of Kansas
45323,Boston College
45324,Iowa State University
45324,University of Florida
45325,Emory University
45326,
45327,University of Connecticut
45327,The University of Georgia
45328,
45329,University of Southern California
45329,Purdue University
45330,
45331,University of Connecticut
45332,University of Delaware
45333,University of Oklahoma
45333,Stanford University
45334,
45335,
45336,University of Southern California
45337,Virginia Polytechnic Institute and State University
45338,"University of North Carolina, Chapel Hill"
45339,
45340,
45341,
45342,Indiana University Bloomington
45342,"Stony Brook University, State University of New York"
45342,University of Virginia
45343,
45344,
45345,
45346,Illinois Institute of Technology
45347,
45348,"University of Colorado, Denver"
45349,
45350,Boston College
45350,University of Pittsburgh
45351,
45352,
45353,University of New Mexico
45354,George Washington University
45354,Vanderbilt University
45355,University of Connecticut
45356,University of Southern California
45357,Case Western Reserve University
45357,Florida State University
45357,Massachusets Institute of Technology
45358,University of Iowa
45358,"University of California, Irvine"
45359,
45360,
45361,
45362,Carnegie Mellon University
45363,"The University of Tennessee, Knoxville"
45364,University of Illinois at Urbana-Champaign
45364,Boston University
45365,
45366,Howard University
45367,
45368,
45369,
45370,"University of Maryland, Baltimore County"
45370,Yale University
45370,Rensselaer Polytechnic University
45371,"University of California, Berkeley (UCB)"
45371,Duke University
45372,North Carolina State University
45372,University of Florida
45373,Texas A&M University
45373,Arizona State University
45374,
45375,University of Washington
45376,
45377,Stanford University
45378,University of Delaware
45378,University of Utah
45379,
45380,
45381,
45382,Tulane University
45382,Dartmouth College
45382,"University of California, San Diego (UCSD)"
45383,Pennsylvania State University
45384,
45385,University of Colorado Boulder
45386,University of Pennsylvania
45386,Lehigh University
45386,"University of California, Santa Cruz"
45387,Massachusets Institute of Technology
45388,
45389,
45390,"The University of Tennessee, Knoxville"
45390,Illinois Institute of Technology
45390,California Institute of Technology (Caltech)
45391,
45392,
45393,
45394,Princeton University
45395,
45396,Cornell University
45397,
45398,Cornell University
45398,University of Notre Dame
45398,Dartmouth College
45399,Columbia University
45399,Boston College
45400,
45401,
45402,University of Connecticut
45402,University of Colorado Boulder
45403,
45404,
45405,University of Vermont
45405,University of Wisconsin-Madison
45405,University of Florida
45406,Carnegie Mellon University
45407,
45408,University of South Florida
45409,
45410,University of Vermont
45410,Wake Forest University
45411,
45412,Massachusets Institute of Technology
45413,New York University
45414,
45415,
45416,Florida State University
45417,University of Utah
45418,Clark University
45419,Arizona State University
45419,University of Rochester
45420,Stanford University
45420,Brandeis University
45420,University of Chicago
45421,
45422,
45423,
45424,Brandeis University
45424,"University of California, Santa Barbara (UCSB)"
45424,The New School
45425,
45426,
45427,
45428,
45429,
45430,Washington State University
45430,"University of California, Irvine"
45431,Rensselaer Polytechnic University
45431,"University of Maryland, College Park"
45432,The University of Arizona
45432,University of Washington
45433,
45434,University of Kansas
45435,
45436,
45437,
45438,
45439,Clark University
45440,
45441,Washington State University
45441,Brandeis University
45442,Georgetown University
45442,"University of Maryland, College Park"
45442,Yale University
45443,North Carolina State University
45444,
45445,Drexel University
45445,Washington State University
45445,Rice University
45446,
45447,
45448,
45449,
45450,"University of California, Santa Barbara (UCSB)"
45450,Harvard University
45451,
45452,Pennsylvania State University
45453,University of Hawai
45454,University of Pennsylvania
45454,University of Rochester
45454,The Katz School at Yeshiva University
45455,
45456,
45457,
45458,
45459,
45460,
45461,
45462,Washington University in St. Louis
45463,Colorado State University
45464,
45465,University of Oklahoma
45466,Lehigh University
45467,Stanford University
45468,The Katz School at Yeshiva University
45468,Brown University
45468,University of Texas at Austin
45469,
45470,
45471,Arizona State University
45472,Indiana University Bloomington
45472,University of Wisconsin-Madison
45472,The University of Georgia
45473,"University of Illinois, Chicago (UIC)"
45473,Yale University
45474,Northeastern University
45474,Washington University in St. Louis
45475,
45476,University of Vermont
45477,
45478,Duke University
45479,Washington State University
45480,"University of California, Santa Barbara (UCSB)"
45481,Virginia Polytechnic Institute and State University
45481,Carnegie Mellon University
45482,
45483,
45484,
45485,University of Chicago
45485,"University of California, Riverside"
45486,Michigan State University
45486,Georgia Institute of Technology
45487,University of Delaware
45487,University of Washington
45487,Carnegie Mellon University
45488,University of Oklahoma
45488,The Katz School at Yeshiva University
45489,Colorado State University
45489,Florida State University
45490,
45491,"University of Colorado, Denver"
45491,"Stony Brook University, State University of New York"
45491,Brown University
45492,
45493,
45494,
45495,
45496,Drexel University
45497,
45498,"University of California, Riverside"
45498,University of Pennsylvania
45499,"University of Maryland, Baltimore County"
45500,Purdue University
45501,University of Virginia
45502,
45503,
45504,University of Washington
45505,
45506,
45507,
45508,
45509,Pennsylvania State University
45509,The Ohio State University
45509,University of Chicago
45510,Arizona State University
45511,
45512,
45513,Duke University
45514,
45515,Columbia University
45515,The Katz School at Yeshiva University
45516,Arizona State University
45516,University of Utah
45516,Boston College
45517,Illinois Institute of Technology
45518,Columbia University
45519,
45520,University of Virginia
45520,Brandeis University
45521,Colorado State University
45522,Washington State University
45523,
45524,
45525,
45526,Tulane University
45527,University of Iowa
45528,Stanford University
45528,Yale University
45529,"University of North Carolina, Chapel Hill"
45529,University of Colorado Boulder
45530,
45531,Colorado State University
45531,University of Iowa
45532,University of Oklahoma
45533,University of New Mexico
45533,"University of California, Davis"
45534,
45535,
45536,Georgetown University
45537,
45538,
45539,Wake Forest University
45539,The Katz School at Yeshiva University
45539,Northwestern University
45540,
45541,
45542,University of Vermont
45543,Wayne State University
45543,"University of California, Davis"
45544,Stanford University
45545,Boston College
45545,Dartmouth College
45546,University of Virginia
45547,Wake Forest University
45547,Brandeis University
45547,University of New Mexico
45548,The University of Georgia
45548,Princeton University
45549,University of Pittsburgh
45550,"University of California, Davis"
45550,"University of North Carolina, Chapel Hill"
45551,University of Washington
45551,Duke University
45552,University of Utah
45552,Oregon State University
45552,George Washington University
45553,
45554,
45555,University at Buffalo SUNY
45556,
45557,
45558,
45559,
45560,
45561,
45562,University of Utah
45563,The New School
45564,
45565,
45566,
45567,
45568,
45569,"University of California, Davis"
45569,University of Massachusetts Amherst
45570,
45571,Virginia Polytechnic Institute and State University
45572,
45573,Cornell University
45573,Boston College
45574,
45575,
45576,Harvard University
45576,Northeastern University
45577,
45578,Wayne State University
45578,Wake Forest University
45578,George Washington University
45579,
45580,
45581,
45582,Emory University
45583,
45584,University of Virginia
45584,University of South Florida
45584,University of Delaware
45585,
45586,
45587,Washington University in St. Louis
45587,University of Pittsburgh
45587,University at Buffalo SUNY
45588,University of South Florida
45588,University of Massachusetts Amherst
45588,California Institute of Technology (Caltech)
45589,Arizona State University
45589,Rice University
45590,Vanderbilt University
45591,Boston College
45592,
45593,
45594,Iowa State University
45595,
45596,
45597,
45598,
45599,
45600,
45601,
45602,
45603,
45604,
45605,"University of California, Santa Barbara (UCSB)"
45605,University of Illinois at Urbana-Champaign
45606,"University of California, Santa Barbara (UCSB)"
45606,Yale University
45607,University of Massachusetts Amherst
45608,Wayne State University
45608,Florida State University
45608,University of Texas Dallas
45609,"University of Maryland, College Park"
45609,Illinois Institute of Technology
45610,
45611,
45612,Northeastern University
45613,
45614,"University of California, Santa Barbara (UCSB)"
45615,"University of California, San Diego (UCSD)"
45615,Michigan State University
45616,Iowa State University
45616,Tufts University
45616,Boston University
45617,Case Western Reserve University
45618,
45619,
45620,
45621,"University of California, Berkeley (UCB)"
45621,Washington University in St. Louis
45622,Tufts University
45623,
45624,Wake Forest University
45624,University of Colorado Boulder
45624,Drexel University
45625,Colorado State University
45625,Indiana University Bloomington
45625,Case Western Reserve University
45626,Iowa State University
45627,University of Texas at Austin
45628,University of Washington
45628,University of Colorado Boulder
45629,
45630,
45631,
45632,
45633,
45634,
45635,Stanford University
45636,
45637,
45638,
45639,
45640,Case Western Reserve University
45640,"University of California, Santa Cruz"
45641,
45642,
45643,
45644,Virginia Polytechnic Institute and State University
45645,
45646,
45647,
45648,Carnegie Mellon University
45649,Colorado State University
45650,Howard University
45651,Oregon State University
45652,
45653,University of Oklahoma
45654,
45655,Carnegie Mellon University
45655,Georgia Institute of Technology
45656,Washington University in St. Louis
45656,University of Delaware
45656,Rutgers University - New Brunswick
45657,University of Iowa
45658,
45659,
45660,Howard University
45660,"University of California, San Diego (UCSD)"
45661,Rutgers University - New Brunswick
45662,Boston College
45662,University of Chicago
45663,Arizona State University
45663,Princeton University
45664,
45665,
45666,
45667,Case Western Reserve University
45667,Yale University
45668,
45669,Boston University
45669,Duke University
45669,Tulane University
45670,
45671,Tufts University
45672,Northeastern University
45673,Massachusets Institute of Technology
45673,Purdue University
45673,Oregon State University
45674,Tulane University
45675,
45676,Brandeis University
45677,
45678,"University of California, Los Angeles (UCLA)"
45679,
45680,
45681,University of Washington
45682,
45683,University of Connecticut
45684,Carnegie Mellon University
45685,University of Texas at Austin
45686,
45687,
45688,
45689,Lehigh University
45689,University of Washington
45689,University of Florida
45690,
45691,
45692,
45693,
45694,University of Wisconsin-Madison
45695,University of Kansas
45695,Boston College
45696,Brown University
45696,Vanderbilt University
45697,
45698,
45699,Tufts University
45699,Washington University in St. Louis
45700,
45701,Stanford University
45702,"University of California, Irvine"
45702,University of Southern California
45702,University of Minnesota
45703,Brown University
45703,Yale University
45703,University of Virginia
45704,
45705,
45706,University of Minnesota
45706,Princeton University
45707,University of Utah
45707,"The University of Tennessee, Knoxville"
45708,University of Southern California
45708,The Ohio State University
45708,University of Virginia
45709,
45710,
45711,
45712,
45713,Emory University
45714,University of South Florida
45714,University at Buffalo SUNY
45715,
45716,Vanderbilt University
45717,University of Washington
45718,
45719,Oregon State University
45720,
45721,
45722,Wayne State University
45722,Northeastern University
45722,Colorado State University
45723,
45724,
45725,University of South Florida
45725,University of Wisconsin-Madison
45725,Dartmouth College
45726,
45727,University of Texas at Austin
45728,
45729,Dartmouth College
45730,
45731,"University of North Carolina, Chapel Hill"
45731,Stanford University
45731,Duke University
45732,"University of California, Santa Barbara (UCSB)"
45732,University of Southern California
45732,University of Massachusetts Amherst
45733,
45734,
45735,University of New Mexico
45735,Johns Hopkins University
45735,University of Minnesota
45736,Oregon State University
45737,University of Virginia
45737,"University of California, Santa Barbara (UCSB)"
45737,Duke University
45738,
45739,
45740,University of Washington
45741,
45742,
45743,
45744,
45745,
45746,
45747,"University of California, Davis"
45747,The New School
45747,University of Southern California
45748,University of Delaware
45749,
45750,
45751,Michigan State University
45751,California Institute of Technology (Caltech)
45751,Carnegie Mellon University
45752,Tufts University
45753,University of Utah
45753,"University of California, Santa Barbara (UCSB)"
45754,
45755,
45756,
45757,
45758,
45759,
45760,"University of California, Berkeley (UCB)"
45761,University of Delaware
45761,"Stony Brook University, State University of New York"
45762,
45763,
45764,
45765,
45766,
45767,University of Massachusetts Amherst
45767,University of Rochester
45767,Massachusets Institute of Technology
45768,Case Western Reserve University
45769,University of Pittsburgh
45769,Howard University
45770,Tulane University
45770,The Ohio State University
45770,University of Vermont
45771,
45772,
45773,
45774,
45775,
45776,North Carolina State University
45776,University of Washington
45776,University of Minnesota
45777,
45778,
45779,
45780,
45781,"University of California, Irvine"
45782,Colorado State University
45782,Columbia University
45783,
45784,
45785,
45786,University of Utah
45786,University of Southern California
45786,Michigan State University
45787,
45788,"University of California, Santa Barbara (UCSB)"
45789,
45790,
45791,
45792,
45793,Iowa State University
45793,The Katz School at Yeshiva University
45794,
45795,
45796,"University of Illinois, Chicago (UIC)"
45797,Arizona State University
45798,
45799,University of Michigan
45800,
45801,
45802,
45803,
45804,
45805,Brown University
45805,Clark University
45805,University of Delaware
45806,
45807,
45808,
45809,
45810,
45811,
45812,Carnegie Mellon University
45812,University of Michigan
45813,
45814,
45815,
45816,
45817,
45818,
45819,
45820,Lehigh University
45821,Vanderbilt University
45821,University of Kansas
45822,
45823,Tulane University
45824,
45825,
45826,
45827,Vanderbilt University
45827,Case Western Reserve University
45828,
45829,
45830,
45831,
45832,
45833,
45834,Texas A&M University
45834,Michigan State University
45834,University of Iowa
45835,
45836,"University of Colorado, Denver"
45837,
45838,
45839,University of Notre Dame
45839,Georgetown University
45840,
45841,
45842,
45843,
45844,
45845,Michigan State University
45846,University of Texas Dallas
45846,Georgia Institute of Technology
45846,Rensselaer Polytechnic University
45847,
45848,University of Delaware
45848,Rice University
45848,Drexel University
45849,Rice University
45850,University of Utah
45851,"University of California, Irvine"
45851,The University of Arizona
45851,University of Oklahoma
45852,
45853,University of Kansas
45853,Purdue University
45854,
45855,"University of Illinois, Chicago (UIC)"
45856,
45857,Washington State University
45858,
45859,Drexel University
45860,Arizona State University
45861,
45862,University of Virginia
45862,Case Western Reserve University
45862,Carnegie Mellon University
45863,
45864,Howard University
45865,Rutgers University - New Brunswick
45865,Clark University
45866,Pennsylvania State University
45867,
45868,"University of California, Los Angeles (UCLA)"
45869,"University of North Carolina, Chapel Hill"
45870,
45871,
45872,Johns Hopkins University
45873,
45874,
45875,"The University of Tennessee, Knoxville"
45876,Vanderbilt University
45876,Brandeis University
45877,
45878,
45879,
45880,
45881,
45882,
45883,Howard University
45883,University of Utah
45883,The University of Arizona
45884,
45885,University of Florida
45886,University of Vermont
45886,University of Texas at Austin
45886,The University of Arizona
45887,
45888,New York University
45889,University of Virginia
45890,
45891,
45892,
45893,
45894,University of Virginia
45895,
45896,New York University
45896,Cornell University
45897,Dartmouth College
45897,University of Washington
45898,Stanford University
45898,Wake Forest University
45899,Northeastern University
45900,Rice University
45901,University at Buffalo SUNY
45901,"University of Illinois, Chicago (UIC)"
45902,
45903,Wake Forest University
45904,
45905,
45906,Boston College
45906,Case Western Reserve University
45906,Virginia Polytechnic Institute and State University
45907,
45908,Boston University
45908,Tufts University
45908,Massachusets Institute of Technology
45909,Purdue University
45910,University of Texas Dallas
45911,
45912,Georgetown University
45912,Drexel University
45912,Michigan State University
45913,
45914,
45915,
45916,
45917,
45918,"University of California, Los Angeles (UCLA)"
45919,
45920,University of Iowa
45921,University of Texas Dallas
45922,Tufts University
45923,University of Pittsburgh
45924,
45925,
45926,
45927,
45928,
45929,
45930,
45931,University of Virginia
45931,University of Michigan
45932,Northeastern University
45932,University of Miami
45932,"Stony Brook University, State University of New York"
45933,University of Minnesota
45934,
45935,Indiana University Bloomington
45935,Rutgers University - New Brunswick
45935,University of Miami
45936,"University of Maryland, Baltimore County"
45936,University of Oklahoma
45937,
45938,University of Pittsburgh
45939,University of Rochester
45939,Illinois Institute of Technology
45940,Florida State University
45941,"University of California, Irvine"
45941,"University of Maryland, Baltimore County"
45942,
45943,University of Iowa
45944,Georgetown University
45945,
45946,
45947,
45948,University of Colorado Boulder
45948,Drexel University
45949,
45950,"University of California, Davis"
45951,Georgia Institute of Technology
45952,
45953,
45954,
45955,
45956,
45957,
45958,University of Connecticut
45959,"University of North Carolina, Chapel Hill"
45960,Vanderbilt University
45960,Stanford University
45961,
45962,
45963,University of Massachusetts Amherst
45963,The Katz School at Yeshiva University
45963,University of Colorado Boulder
45964,
45965,"University of California, Irvine"
45965,The New School
45966,
45967,
45968,
45969,Boston University
45970,Washington State University
45971,Georgia Institute of Technology
45972,Stanford University
45972,The University of Georgia
45972,Case Western Reserve University
45973,
45974,Columbia University
45974,Boston College
45974,University of Virginia
45975,
45976,
45977,
45978,
45979,North Carolina State University
45980,
45981,
45982,
45983,Lehigh University
45983,Arizona State University
45984,
45985,
45986,The University of Arizona
45986,University of Michigan
45986,George Washington University
45987,
45988,
45989,
45990,
45991,
45992,
45993,
45994,
45995,
45996,
45997,Purdue University
45998,Rice University
45998,Iowa State University
45999,University of Minnesota
45999,Colorado State University
46000,Georgetown University
46001,
46002,
46003,University of Miami
46004,Northeastern University
46004,Massachusets Institute of Technology
46004,"University of Maryland, College Park"
46005,
46006,
46007,Colorado State University
46008,University of Pittsburgh
46008,Northwestern University
46008,Vanderbilt University
46009,"University of Maryland, Baltimore County"
46009,Boston College
46009,Clark University
46010,
46011,The New School
46012,Brandeis University
46013,
46014,Boston University
46015,
46016,Florida State University
46017,"University of Colorado, Denver"
46017,University of Washington
46018,Texas A&M University
46018,Wayne State University
46019,The New School
46019,Harvard University
46019,Brandeis University
46020,
46021,University of Hawai
46022,
46023,
46024,
46025,
46026,
46027,
46028,Boston University
46028,The Katz School at Yeshiva University
46029,Indiana University Bloomington
46030,
46031,
46032,
46033,University of Connecticut
46034,
46035,Boston University
46036,
46037,University of South Florida
46037,Colorado State University
46038,"University of California, San Diego (UCSD)"
46038,"University of California, Irvine"
46038,University of Texas Dallas
46039,Washington State University
46039,Northeastern University
46039,Cornell University
46040,
46041,Rice University
46042,
46043,Princeton University
46043,Vanderbilt University
46043,Michigan State University
46044,
46045,Emory University
46046,
46047,Oregon State University
46047,Brown University
46048,Lehigh University
46048,Florida State University
46048,Georgetown University
46049,University of Iowa
46049,University of New Mexico
46050,
46051,
46052,
46053,Cornell University
46054,
46055,
46056,
46057,University at Buffalo SUNY
46058,
46059,
46060,Vanderbilt University
46061,"The University of Tennessee, Knoxville"
46061,Clark University
46061,Arizona State University
46062,
46063,University of Minnesota
46063,Wake Forest University
46063,Lehigh University
46064,
46065,Harvard University
46065,University of Massachusetts Amherst
46065,Oregon State University
46066,"University of Colorado, Denver"
46067,
46068,Arizona State University
46068,University of South Florida
46069,
46070,Brandeis University
46070,"University of California, San Diego (UCSD)"
46070,Tulane University
46071,Colorado State University
46071,The New School
46071,California Institute of Technology (Caltech)
46072,
46073,University of Massachusetts Amherst
46073,University of Michigan
46073,University of Minnesota
46074,"University of California, Irvine"
46075,Brown University
46075,Colorado State University
46076,Texas A&M University
46077,
46078,"University of Maryland, Baltimore County"
46079,University of Southern California
46079,Tufts University
46080,
46081,
46082,"The University of Tennessee, Knoxville"
46083,
46084,
46085,
46086,The New School
46086,"University of California, Santa Cruz"
46087,Indiana University Bloomington
46087,Georgia Institute of Technology
46088,Wake Forest University
46088,University of Colorado Boulder
46088,University of Texas Dallas
46089,Arizona State University
46090,"University of California, Davis"
46090,Brown University
46091,"Stony Brook University, State University of New York"
46092,
46093,
46094,University of Connecticut
46095,The New School
46095,Princeton University
46096,Brandeis University
46096,Tulane University
46097,University of Kansas
46097,University of Illinois at Urbana-Champaign
46097,University of Washington
46098,
46099,Case Western Reserve University
46100,University of Kansas
46100,Texas A&M University
46100,Iowa State University
46101,Brown University
46101,Drexel University
46101,Tufts University
46102,
46103,
46104,Washington University in St. Louis
46105,Harvard University
46106,University of Hawai
46107,
46108,Boston University
46108,University of Delaware
46109,University of Delaware
46110,Drexel University
46110,University of Pennsylvania
46110,"University of Maryland, Baltimore County"
46111,Wayne State University
46111,"University of California, Riverside"
46111,University of Pennsylvania
46112,The University of Arizona
46113,
46114,
46115,Wayne State University
46116,University of Texas Dallas
46116,The New School
46117,
46118,Wayne State University
46118,Lehigh University
46119,
46120,
46121,
46122,Vanderbilt University
46122,Virginia Polytechnic Institute and State University
46122,Johns Hopkins University
46123,The University of Georgia
46123,Duke University
46123,University of Southern California
46124,
46125,University of Hawai
46126,
46127,
46128,Virginia Polytechnic Institute and State University
46128,Rensselaer Polytechnic University
46128,Brown University
46129,Tufts University
46129,Cornell University
46129,"University of Colorado, Denver"
46130,
46131,
46132,"University of California, Los Angeles (UCLA)"
46132,Brandeis University
46133,
46134,
46135,
46136,Indiana University Bloomington
46136,"University of California, Riverside"
46137,
46138,"University of California, Santa Cruz"
46139,"University of Maryland, Baltimore County"
46139,University of Delaware
46140,The University of Arizona
46140,University of Massachusetts Amherst
46141,Pennsylvania State University
46141,Oregon State University
46142,Tulane University
46143,University of Notre Dame
46144,
46145,New York University
46145,University of Vermont
46146,
46147,
46148,University of Washington
46149,
46150,University of Utah
46151,
46152,
46153,
46154,Rice University
46155,Rutgers University - New Brunswick
46155,Pennsylvania State University
46156,"University of Maryland, College Park"
46156,"University of California, Santa Barbara (UCSB)"
46157,Boston University
46158,University of New Mexico
46158,University of Delaware
46158,University of Massachusetts Amherst
46159,
46160,Lehigh University
46160,Harvard University
46161,
46162,University of Hawai
46162,Colorado State University
46163,"University of California, Riverside"
46164,Arizona State University
46164,University of Oklahoma
46164,Brown University
46165,University of Chicago
46165,University at Buffalo SUNY
46165,Johns Hopkins University
46166,Carnegie Mellon University
46166,Harvard University
46166,Emory University
46167,
46168,
46169,University of Wisconsin-Madison
46170,Rice University
46170,Washington University in St. Louis
46170,University of Florida
46171,"Stony Brook University, State University of New York"
46171,Massachusets Institute of Technology
46172,
46173,Carnegie Mellon University
46174,
46175,
46176,University of Texas at Austin
46177,Case Western Reserve University
46178,
46179,
46180,"University of California, San Diego (UCSD)"
46181,Columbia University
46181,Case Western Reserve University
46182,"Stony Brook University, State University of New York"
46182,University of South Florida
46182,Stanford University
46183,Johns Hopkins University
46183,The University of Georgia
46184,
46185,
46186,
46187,Brown University
46187,University of Texas Dallas
46188,
46189,
46190,University of Connecticut
46190,University of Pennsylvania
46191,
46192,Massachusets Institute of Technology
46193,
46194,
46195,University of Hawai
46195,Harvard University
46196,
46197,Tufts University
46198,
46199,
46200,
46201,University of Rochester
46201,Boston College
46201,University of Vermont
46202,
46203,"University of North Carolina, Chapel Hill"
46204,Columbia University
46204,Rutgers University - New Brunswick
46205,University of Hawai
46206,University of Connecticut
46206,University of Rochester
46207,University of New Mexico
46207,Purdue University
46208,"University of Illinois, Chicago (UIC)"
46208,"University of Maryland, College Park"
46208,University of Kansas
46209,Cornell University
46210,
46211,University of Minnesota
46211,Yale University
46212,
46213,Lehigh University
46214,
46215,University of Massachusetts Amherst
46215,Rutgers University - New Brunswick
46216,
46217,New York University
46217,University of Michigan
46217,University of Rochester
46218,
46219,University of Texas at Austin
46220,Northeastern University
46220,Arizona State University
46220,North Carolina State University
46221,University at Buffalo SUNY
46222,University of Southern California
46223,
46224,Iowa State University
46225,"University of Maryland, College Park"
46226,
46227,Harvard University
46228,Indiana University Bloomington
46228,"University of California, Los Angeles (UCLA)"
46229,
46230,Cornell University
46231,
46232,"University of California, Santa Cruz"
46232,"University of Maryland, Baltimore County"
46233,
46234,University of Notre Dame
46235,University of Vermont
46236,
46237,Rutgers University - New Brunswick
46238,
46239,
46240,Johns Hopkins University
46241,"University of California, Los Angeles (UCLA)"
46242,
46243,
46244,University of Vermont
46244,The Katz School at Yeshiva University
46245,Wayne State University
46246,Princeton University
46246,University of Washington
46247,Dartmouth College
46248,University of Virginia
46248,University of Hawai
46248,Virginia Polytechnic Institute and State University
46249,
46250,
46251,
46252,
46253,University of Southern California
46254,Duke University
46255,
46256,"Stony Brook University, State University of New York"
46256,George Washington University
46256,University of Texas Dallas
46257,
46258,
46259,
46260,University of Rochester
46260,Duke University
46260,Florida State University
46261,
46262,Stanford University
46262,New York University
46262,University of Oklahoma
46263,The New School
46263,"University of California, Riverside"
46263,North Carolina State University
46264,"University of California, Irvine"
46265,
46266,
46267,University of Rochester
46267,University at Buffalo SUNY
46268,
46269,
46270,
46271,University of Minnesota
46272,Brown University
46273,Vanderbilt University
46274,Princeton University
46275,
46276,"University of California, Irvine"
46277,
46278,Iowa State University
46279,
46280,University of Kansas
46281,University of Illinois at Urbana-Champaign
46282,
46283,
46284,
46285,The Ohio State University
46285,"University of North Carolina, Chapel Hill"
46285,The New School
46286,
46287,
46288,Brandeis University
46289,Duke University
46289,Yale University
46290,
46291,
46292,
46293,
46294,
46295,
46296,
46297,
46298,The University of Arizona
46299,University of Florida
46300,
46301,
46302,The New School
46302,Florida State University
46302,University of Massachusetts Amherst
46303,
46304,Howard University
46305,Georgia Institute of Technology
46306,
46307,University of South Florida
46308,
46309,Tufts University
46310,
46311,"University of Illinois, Chicago (UIC)"
46311,Johns Hopkins University
46312,Lehigh University
46313,
46314,New York University
46314,Rutgers University - New Brunswick
46314,Tufts University
46315,University of Kansas
46315,University of Wisconsin-Madison
46315,University of Pennsylvania
46316,Brown University
46316,University of Miami
46317,
46318,Dartmouth College
46319,Wayne State University
46319,Carnegie Mellon University
46320,University of Southern California
46321,
46322,"University of California, Irvine"
46322,University of Connecticut
46323,University of Illinois at Urbana-Champaign
46323,University of Texas Dallas
46324,California Institute of Technology (Caltech)
46325,
46326,The Katz School at Yeshiva University
46326,University of Michigan
46327,
46328,
46329,"University of California, Davis"
46330,
46331,
46332,University of Kansas
46333,Tufts University
46333,Cornell University
46334,University of Notre Dame
46334,"University of California, Santa Barbara (UCSB)"
46334,The New School
46335,
46336,The University of Arizona
46337,
46338,
46339,Pennsylvania State University
46340,
46341,Michigan State University
46341,Dartmouth College
46341,University of Wisconsin-Madison
46342,
46343,
46344,
46345,"University of Maryland, Baltimore County"
46345,The University of Georgia
46345,University of Connecticut
46346,
46347,
46348,University of Colorado Boulder
46349,
46350,Purdue University
46350,Rensselaer Polytechnic University
46350,"University of California, Santa Barbara (UCSB)"
46351,"University of California, Riverside"
46352,
46353,
46354,"University of California, Berkeley (UCB)"
46354,Colorado State University
46355,"University of California, Riverside"
46355,Georgetown University
46356,University of Washington
46356,Howard University
46356,University of Colorado Boulder
46357,"University of Maryland, Baltimore County"
46358,
46359,
46360,
46361,
46362,
46363,Rice University
46364,Iowa State University
46364,The Katz School at Yeshiva University
46365,University of Miami
46366,
46367,Clark University
46367,University of Vermont
46368,University of Colorado Boulder
46368,Rice University
46369,
46370,
46371,Emory University
46372,
46373,"University of Colorado, Denver"
46373,Arizona State University
46374,Cornell University
46374,University of Virginia
46375,Johns Hopkins University
